"CARGO_ANALYSIS";"DESCRIPTION";-100;"/EC";"APPLICATION";"Enter analysis values for a cargo.";
"CARGO_ANALYSIS";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_ANALYSIS";"LABEL";-100;"/EC";"APPLICATION";"Cargo Analysis";
"CARGO_ANALYSIS_BASIC";"DESCRIPTION";-100;"/EC";"APPLICATION";"Basic analysis items for a product on a cargo";
"CARGO_ANALYSIS_BASIC";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_ANALYSIS_BASIC";"LABEL";-100;"/EC";"APPLICATION";"Cargo Basic Analysis Items";
"CARGO_ANALYSIS_BASIC_ULD";"DESCRIPTION";-100;"/EC";"APPLICATION";"Basic analysis items for a product on a cargo unloading";
"CARGO_ANALYSIS_BASIC_ULD";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_ANALYSIS_BASIC_ULD";"LABEL";-100;"/EC";"APPLICATION";"Cargo Unload Basic Analysis Items";
"CARGO_ANALYSIS_COMPONENT";"DESCRIPTION";-100;"/EC";"APPLICATION";"Component analysis items for a product on a cargo";
"CARGO_ANALYSIS_COMPONENT";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_ANALYSIS_COMPONENT";"LABEL";-100;"/EC";"APPLICATION";"Cargo Component Analysis Items";
"CARGO_ANALYSIS_COMP_ULD";"DESCRIPTION";-100;"/EC";"APPLICATION";"Component analysis items for a product on a cargo unloading";
"CARGO_ANALYSIS_COMP_ULD";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_ANALYSIS_COMP_ULD";"LABEL";-100;"/EC";"APPLICATION";"Cargo Unload Component Analysis Items";
"CARGO_ANALYSIS_UNLOAD";"DESCRIPTION";-100;"/EC";"APPLICATION";"Enter analysis values for a cargo.";
"CARGO_ANALYSIS_UNLOAD";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_ANALYSIS_UNLOAD";"LABEL";-100;"/EC";"APPLICATION";"Cargo Analysis Unload";
"CARGO_DOCUMENT";"DESCRIPTION";-100;"/EC";"APPLICATION";"Holds Cargo Documenets";
"CARGO_DOCUMENT";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"FALSE";
"CARGO_DOCUMENT";"LABEL";-100;"/EC";"APPLICATION";"CARGO DOCUMENT";
"CARGO_DOC_CARGO";"DESCRIPTION";-100;"/EC";"APPLICATION";"Holds  documenets pr cargo";
"CARGO_DOC_CARGO";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"FALSE";
"CARGO_DOC_CARGO";"LABEL";-100;"/EC";"APPLICATION";"CARGO DOCUMENT";
"CARGO_DOC_CARGO";"READ_ONLY_IND";-100;"/EC";"VIEWLAYER";"N";
"CARGO_DOC_TEMPLATE";"DESCRIPTION";-100;"/EC";"APPLICATION";"Cargo Document Template";
"CARGO_DOC_TEMPLATE";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_DOC_TEMPLATE";"LABEL";-100;"/EC";"APPLICATION";"Cargo Document Template";
